direction_id,original_trip_id,route_id,trip_headsign,service_id,trip_id
0,80003030,8,BART Pleasant Hill,3_merged_381003123,80003030_merged_381005748
0,20001007,2,Clayton,1_merged_381003115,20001007_merged_381004243
0,360001049,36_merged_381003083,BART Walnut Creek,1_merged_381003115,360001049_merged_381003388
1,,11_merged_381003071,Diablo Valley College,1_merged_381003115,111001046
1,,36_merged_381003110,BART Walnut Creek,2_merged_381003124,361002077
1,,36_merged_381003110,BART Walnut Creek,2_merged_381003124,361002074
1,121001070,12_merged_381003101,Diablo Valley College,1_merged_381003122,121001070_merged_381005947
1,,11_merged_381003071,Diablo Valley College,1_merged_381003115,111001049
1,21003006,2,BART Concord,3_merged_381003116,21003006_merged_381004298
0,350002002,35_merged_381003084,BART Dublin,2_merged_381003117,350002002_merged_381004513
0,360002014,36_merged_381003083,BART Walnut Creek,2_merged_381003117,360002014_merged_381003852
0,,38,BART Walnut Creek,1_merged_381003122,380001028
1,21003024,2,BART Concord,3_merged_381003123,21003024_merged_381007036
0,100003012,10_merged_381003099,John Muir Med Ctr,3_merged_381003123,100003012_merged_381006954
0,290003015,29_merged_381003070,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003116,290003015_merged_381004214
1,281001040,28_merged_381003069,Counterclockwise,1_merged_381003115,281001040_merged_381004057
0,,27_merged_381003091,Broadway Plaza,1_merged_381003122,270001070
1,361003045,36_merged_381003110,BART Walnut Creek,3_merged_381003123,361003045_merged_381007363
1,,16_merged_381003078,Kirker Pass Rd via Clayton Rd and Ayers,4_merged_381003119,161004029
1,,16_merged_381003078,Kirker Pass Rd via Clayton Rd and Ayers,4_merged_381003119,161004028
0,70001016,7,BART North Concord via John Muir Medical Center,1_merged_381003122,70001016_merged_381005517
1,,16_merged_381003078,Kirker Pass Rd via Clayton Rd and Ayers,4_merged_381003119,161004025
1,,16_merged_381003078,Kirker Pass Rd via Clayton Rd and Ayers,4_merged_381003119,161004024
1,,16_merged_381003078,Kirker Pass Rd via Clayton Rd and Ayers,4_merged_381003119,161004021
1,,16_merged_381003078,Kirker Pass Rd via Clayton Rd and Ayers,4_merged_381003119,161004020
0,20001067,2,Clayton,1_merged_381003122,20001067_merged_381006652
0,320003009,32_merged_381003087,Hillcrest Park and Ride,3_merged_381003116,320003009_merged_381004718
0,100003009,10_merged_381003099,John Muir Med Ctr,3_merged_381003123,100003009_merged_381006808
0,300002002,30_merged_381003082,Airport Plaza,2_merged_381003117,300002002_merged_381004251
0,,25_merged_381003062,Broadway Plaza,3_merged_381003116,250003175
0,280001073,28_merged_381003096,Creekside,1_merged_381003122,280001073_merged_381005925
1,31003027,3,BART Pleasant Hill,3_merged_381003123,31003027_merged_381005273
0,200005015,20_merged_381003092,Diablo Valley College Via Monument,5_merged_381003125,200005015_merged_381007140
0,280002059,28_merged_381003069,Clockwise,2_merged_381003117,280002059_merged_381004472
0,,27_merged_381003091,Broadway Plaza,3_merged_381003123,270003188
0,100002008,10_merged_381003072,Trotter Way,2_merged_381003117,100002008_merged_381003444
0,,27_merged_381003091,Broadway Plaza,3_merged_381003123,270003185
0,,27_merged_381003091,Broadway Plaza,3_merged_381003123,270003180
1,221005015,22_merged_381003067,BART Walnut Creek,5_merged_381003118,221005015_merged_381003213
1,341003012,34_merged_381003085,BART Walnut Creek,3_merged_381003116,341003012_merged_381003633
1,,38,Martinez AMTRAK,1_merged_381003122,381001010
1,,11_merged_381003071,Diablo Valley College,3_merged_381003116,111003111
0,360001025,36_merged_381003083,BART Walnut Creek,1_merged_381003115,360001025_merged_381005158
1,81001016,8,Martinez AMTRAK,1_merged_381003122,81001016_merged_381007347
0,280003027,28_merged_381003069,Clockwise,3_merged_381003116,280003027_merged_381003424
0,260002008,26_merged_381003090,BART Dublin via San Ramon Valley Blvd,2_merged_381003124,260002008_merged_381005988
0,270003006,27_merged_381003064,BART Lafayette via Saint Mary's College,3_merged_381003116,270003006_merged_381004542
0,90002008,9,BART Concord,2_merged_381003124,90002008_merged_381005474
0,250001007,25_merged_381003089,BART Dublin Via Bollinger Canyon,1_merged_381003122,250001007_merged_381005473
0,,34_merged_381003085,San Ramon Transit Center,3_merged_381003116,340003027
1,361002035,36_merged_381003083,Martinez AMTRAK,2_merged_381003117,361002035_merged_381003753
0,100002005,10_merged_381003099,John Muir Med Ctr,2_merged_381003124,100002005_merged_381005570
0,60001052,6,AMTRAK Via Downtown Pleasant Hill,1_merged_381003122,60001052_merged_381006217
0,180005031,18_merged_381003080,Diablo Valley College Via Monument,5_merged_381003118,180005031_merged_381005233
1,,27_merged_381003091,BART Walnut Creek,1_merged_381003122,271001183
1,291002020,29_merged_381003070,Diablo Valley College via BART Pleasant Hill,2_merged_381003117,291002020_merged_381005142
1,361002014,36_merged_381003110,BART Walnut Creek,2_merged_381003124,361002014_merged_381006723
1,21002110,2,BART Concord,2_merged_381003124,21002110_merged_381007052
0,,33_merged_381003086,San Ramon Transit Center Via Danville Park and Ride,2_merged_381003117,330002023
0,,33_merged_381003086,San Ramon Transit Center Via Danville Park and Ride,2_merged_381003117,330002020
0,220005002,22_merged_381003067,San Ramon,5_merged_381003118,220005002_merged_381004368
0,,29_merged_381003097,BART Lafayette via Saint Mary's College,3_merged_381003123,290003060
1,331001007,33_merged_381003113,San Ramon,1_merged_381003122,331001007_merged_381006013
1,,12_merged_381003101,Diablo Valley College,1_merged_381003122,121001106
0,270002008,27_merged_381003091,Broadway Plaza,2_merged_381003124,270002008_merged_381005657
1,,12_merged_381003101,Diablo Valley College,1_merged_381003122,121001100
1,,12_merged_381003101,Diablo Valley College,1_merged_381003122,121001103
0,260001019,26_merged_381003090,BART Dublin via San Ramon Valley Blvd,1_merged_381003122,260001019_merged_381005432
1,,34_merged_381003085,BART Walnut Creek,1_merged_381003115,341001046
1,,34_merged_381003085,BART Walnut Creek,1_merged_381003115,341001040
1,,34_merged_381003085,BART Walnut Creek,1_merged_381003115,341001043
1,281001013,28_merged_381003069,Counterclockwise,1_merged_381003115,281001013_merged_381003564
1,,34_merged_381003085,BART Walnut Creek,1_merged_381003115,341001049
0,300003003,30_merged_381003109,Clockwise,3_merged_381003123,300003003_merged_381006104
0,,25_merged_381003062,Broadway Plaza,5_merged_381003118,250005158
0,,25_merged_381003062,Broadway Plaza,5_merged_381003118,250005154
1,251001004,25_merged_381003062,BART Walnut Creek,1_merged_381003115,251001004_merged_381003341
0,280001040,28_merged_381003096,Creekside,1_merged_381003122,280001040_merged_381006435
1,251002017,25_merged_381003062,BART Walnut Creek,2_merged_381003117,251002017_merged_381004220
1,271001034,27_merged_381003064,BART Orinda via Saint Mary's College,1_merged_381003115,271001034_merged_381004959
1,121001013,12_merged_381003074,BART Walnut Creek,1_merged_381003115,121001013_merged_381003461
1,,27_merged_381003091,BART Walnut Creek,3_merged_381003123,271003121
1,,27_merged_381003091,BART Walnut Creek,3_merged_381003123,271003126
0,340003006,34_merged_381003085,San Ramon Transit Center,3_merged_381003116,340003006_merged_381003181
1,,25_merged_381003089,San Ramon Via Bollinger Canyon,1_merged_381003122,251001055
1,,25_merged_381003062,BART Walnut Creek,1_merged_381003115,251001057
1,,25_merged_381003089,San Ramon Via Bollinger Canyon,1_merged_381003122,251001058
1,,30_merged_381003109,Counterclockwise,1_merged_381003122,301001034
1,,30_merged_381003109,Counterclockwise,1_merged_381003122,301001037
0,120002041,12_merged_381003101,BART Concord,2_merged_381003124,120002041_merged_381006638
0,360002038,36_merged_381003110,San Ramon Transit Center,2_merged_381003124,360002038_merged_381006257
1,361001034,36_merged_381003110,Bishop Ranch,1_merged_381003122,361001034_merged_381006455
0,80003018,8,BART Pleasant Hill,3_merged_381003116,80003018_merged_381003914
0,280002011,28_merged_381003069,Clockwise,2_merged_381003117,280002011_merged_381003828
0,100001007,10_merged_381003072,Trotter Way,1_merged_381003115,100001007_merged_381003765
0,280003021,28_merged_381003069,Clockwise,3_merged_381003116,280003021_merged_381003426
1,21002110,2,BART Concord,2_merged_381003117,21002110_merged_381004924
0,,25_merged_381003062,Broadway Plaza,2_merged_381003117,250002094
0,,25_merged_381003062,Broadway Plaza,2_merged_381003117,250002097
0,270003009,27_merged_381003091,Broadway Plaza,3_merged_381003123,270003009_merged_381006988
0,,24_merged_381003061,BART Dublin via San Ramon Valley Blvd,2_merged_381003117,240002011
0,,24_merged_381003061,BART Dublin via San Ramon Valley Blvd,2_merged_381003117,240002017
0,,24_merged_381003061,BART Dublin via San Ramon Valley Blvd,2_merged_381003117,240002014
1,101001010,10_merged_381003099,BART Walnut Creek Via Marchbanks,1_merged_381003122,101001010_merged_381005719
0,340001016,34_merged_381003085,San Ramon Transit Center,1_merged_381003115,340001016_merged_381004309
1,,34_merged_381003085,BART Walnut Creek,2_merged_381003117,341002044
1,,34_merged_381003085,BART Walnut Creek,2_merged_381003117,341002047
1,,34_merged_381003085,BART Walnut Creek,2_merged_381003117,341002041
0,,29_merged_381003097,BART Lafayette via Saint Mary's College,4_merged_381003126,290004047
0,,29_merged_381003097,BART Lafayette via Saint Mary's College,4_merged_381003126,290004040
1,281003036,28_merged_381003096,BART Walnut Creek,3_merged_381003123,281003036_merged_381006717
0,10002020,1,Rossmoor via BART Walnut Creek,2_merged_381003117,10002020_merged_381003958
1,51002020,5,BART Walnut Creek Via BART Pleasant Hill,2_merged_381003124,51002020_merged_381006157
1,351001019,35_merged_381003084,San Ramon Transit Center,1_merged_381003115,351001019_merged_381003971
1,,29_merged_381003097,BART Orinda via Saint Mary's College,4_merged_381003126,291004028
1,11001004,1,Shadelands Via BART Walnut Creek,1_merged_381003122,11001004_merged_381006576
1,,29_merged_381003097,BART Orinda via Saint Mary's College,4_merged_381003126,291004022
1,101001004,10_merged_381003099,BART Walnut Creek Via Marchbanks,1_merged_381003122,101001004_merged_381006739
0,20003060,2,Clayton,3_merged_381003116,20003060_merged_381003977
0,290002056,29_merged_381003097,BART Lafayette via Saint Mary's College,2_merged_381003124,290002056_merged_381005779
0,260003009,26_merged_381003090,BART Dublin via San Ramon Valley Blvd,3_merged_381003123,260003009_merged_381006809
1,11002002,1,Shadelands Via BART Walnut Creek,2_merged_381003117,11002002_merged_381004601
1,131002014,13_merged_381003073,BART Lafayette via Mount Diablo Blvd,2_merged_381003117,131002014_merged_381005024
0,20001079,2,Clayton,1_merged_381003115,20001079_merged_381004388
0,40001049,4,BART Pleasant Hill,1_merged_381003122,40001049_merged_381006791
1,141002026,14_merged_381003103,BART Lafayette via Mount Diablo Blvd,2_merged_381003124,141002026_merged_381006598
0,280001076,28_merged_381003096,Creekside,1_merged_381003122,280001076_merged_381005892
1,271003031,27_merged_381003091,BART Walnut Creek,3_merged_381003123,271003031_merged_381006617
0,120001031,12_merged_381003074,San Ramon Transit Center,1_merged_381003115,120001031_merged_381004916
0,20003069,2,Clayton,3_merged_381003116,20003069_merged_381003979
1,71003015,7,BART Concord via John Muir Medical Center,3_merged_381003123,71003015_merged_381005867
1,121002005,12_merged_381003101,Diablo Valley College,2_merged_381003124,121002005_merged_381005546
1,41001055,4,BART Concord,1_merged_381003122,41001055_merged_381006690
1,61001004,6,BART Concord Via Downtown Pleasant Hill,1_merged_381003122,61001004_merged_381005294
1,,15_merged_381003102,Martinez AMTRAK Via Diablo Valley College/VA Clinic,3_merged_381003123,151003015
1,,11_merged_381003071,Diablo Valley College,2_merged_381003117,111002095
0,280002047,28_merged_381003069,Clockwise,2_merged_381003117,280002047_merged_381004263
1,251001010,25_merged_381003089,San Ramon Via Bollinger Canyon,1_merged_381003122,251001010_merged_381005703
1,41001010,4,BART Concord,1_merged_381003122,41001010_merged_381007311
1,,11_merged_381003071,Diablo Valley College,2_merged_381003117,111002098
0,20002077,2,Clayton,2_merged_381003117,20002077_merged_381003263
1,21001079,2,BART Concord,1_merged_381003122,21001079_merged_381007185
0,,30_merged_381003109,Clockwise,1_merged_381003122,300001076
0,,30_merged_381003109,Clockwise,1_merged_381003122,300001070
1,121001046,12_merged_381003074,BART Walnut Creek,1_merged_381003115,121001046_merged_381005148
0,,30_merged_381003109,Clockwise,1_merged_381003122,300001073
0,,30_merged_381003109,Clockwise,1_merged_381003122,300001079
0,10001040,1,Rossmoor via BART Walnut Creek,1_merged_381003115,10001040_merged_381004943
1,,26_merged_381003063,BART Walnut Creek,1_merged_381003115,261001046
1,71003006,7,BART Concord via John Muir Medical Center,3_merged_381003116,71003006_merged_381003872
0,,27_merged_381003091,Broadway Plaza,2_merged_381003124,270002112
0,280002023,28_merged_381003096,Creekside,2_merged_381003124,280002023_merged_381007292
0,90003003,9,BART Concord,3_merged_381003123,90003003_merged_381005298
0,,27_merged_381003091,Broadway Plaza,2_merged_381003124,270002115
1,351002014,35_merged_381003111,BART Walnut Creek Via Danville Park and Ride,2_merged_381003124,351002014_merged_381005488
0,320002011,32_merged_381003114,Airport Plaza,2_merged_381003124,320002011_merged_381006996
0,20002080,2,Clayton,2_merged_381003124,20002080_merged_381006960
1,141002002,14_merged_381003076,Martinez AMTRAK Via Diablo Valley College/VA Clinic,2_merged_381003117,141002002_merged_381004550
0,,38,BART Walnut Creek,1_merged_381003122,380001046
0,,38,BART Walnut Creek,1_merged_381003122,380001040
0,,38,BART Walnut Creek,1_merged_381003122,380001043
0,,38,BART Walnut Creek,1_merged_381003122,380001049
0,140001022,14_merged_381003076,BART North Concord Via VA Clinic/Diablo Valley College,1_merged_381003115,140001022_merged_381004287
1,271003012,27_merged_381003091,BART Walnut Creek,3_merged_381003123,271003012_merged_381005931
1,,27_merged_381003064,BART Orinda via Saint Mary's College,4_merged_381003119,271004032
1,61002011,6,BART Concord Via Downtown Pleasant Hill,2_merged_381003117,61002011_merged_381005051
1,281003078,28_merged_381003069,Counterclockwise,3_merged_381003116,281003078_merged_381005050
1,,27_merged_381003091,BART Walnut Creek,4_merged_381003126,271004037
0,50003003,5,BART Concord Via BART Pleasant Hill,3_merged_381003123,50003003_merged_381006400
1,21001073,2,BART Concord,1_merged_381003122,21001073_merged_381007190
1,,34_merged_381003085,BART Walnut Creek,1_merged_381003115,341001019
0,290001052,29_merged_381003070,BART Walnut Creek Via BART Pleasant Hill,1_merged_381003115,290001052_merged_381004754
0,260001007,26_merged_381003063,Creekside,1_merged_381003115,260001007_merged_381003458
1,171005002,17_merged_381003104,John Muir Medical Center Via BART Walnut Creek,5_merged_381003125,171005002_merged_381005525
1,251003006,25_merged_381003062,BART Walnut Creek,3_merged_381003116,251003006_merged_381004464
1,61001067,6,BART Concord Via Downtown Pleasant Hill,1_merged_381003122,61001067_merged_381006235
1,61002023,6,BART Concord Via Downtown Pleasant Hill,2_merged_381003124,61002023_merged_381007001
0,120001016,12_merged_381003074,San Ramon Transit Center,1_merged_381003115,120001016_merged_381004192
1,271001070,27_merged_381003064,BART Orinda via Saint Mary's College,1_merged_381003115,271001070_merged_381004265
